QUERY_ID,RANK,DOC_NAME,SCORE
1,348,blogs.ufasta.edu.ar.txt,-2.841490390067469
1,349,www.compras.unlu.edu.ar.txt,-2.8453940816379273
1,350,biblio.unlp.edu.ar.txt,-2.847030837978537
1,351,www.gumersindo.unlp.edu.ar.txt,-2.84859871426968
1,352,paimec.unsl.edu.ar.txt,-2.8501396900430933
1,353,arg02.txt,-2.8506932514656596
1,354,www.idn.jursoc.unlp.edu.ar.txt,-2.854835375381638
1,355,planinst.unsl.edu.ar.txt,-2.8569701827745835
1,356,www.bibliotecacentral.unsam.edu.ar.txt,-2.858360024260457
1,357,internacional.unlam.edu.ar.txt,-2.8592644050222753
1,358,www.soporte.unsam.edu.ar.txt,-2.860878967147778
1,359,alumnos-agr.mdp.edu.ar.txt,-2.861303688861812
1,360,csu.rec.utn.edu.ar.txt,-2.861640851349412
1,361,docencia-universitaria.uai.edu.ar.txt,-2.8618753788970137
1,362,tec01.txt,-2.863695028630068
1,363,aulavirtual.psyche.unc.edu.ar.txt,-2.8644342728179755
1,364,ead.campus.favaloro.edu.ar.txt,-2.8662865262426096
1,365,shya.unsl.edu.ar.txt,-2.8668149217675154
1,366,sg.rec.utn.edu.ar.txt,-2.8681810610255707
1,367,www.priet.unlu.edu.ar.txt,-2.8687836203051407
1,368,infoinst.unsl.edu.ar.txt,-2.868831610605301
1,369,biblioteca.unsl.edu.ar.txt,-2.8697129587595436
1,370,arg04.txt,-2.870592345707231
1,371,dvtt.unq.edu.ar.txt,-2.870623979692541
1,372,sicyt.scyt.rec.utn.edu.ar.txt,-2.8714051629689226
1,373,tec02.txt,-2.8717740501907554
1,374,empresas.unlam.edu.ar.txt,-2.8725045903319106
1,375,ubyd.ungs.edu.ar.txt,-2.8742668289616518
1,376,www.radiouniversidad.unse.edu.ar.txt,-2.874402530063227
1,377,www.ayv.unrc.edu.ar.txt,-2.8753016585423623
1,378,www.temambiental.unlu.edu.ar.txt,-2.875374789133622
1,379,www.iflysib.unlp.edu.ar.txt,-2.875728807518915
1,380,www.argenfood.unlu.edu.ar.txt,-2.875925727706205
1,381,bicentenario.unc.edu.ar.txt,-2.876122671947473
1,382,www.secyt.unc.edu.ar.txt,-2.876416734198824
1,383,www.revistaestudios.unc.edu.ar.txt,-2.8769079083790454
1,384,sal05.txt,-2.877341118763574
1,385,docensci.sites.exa.unicen.edu.ar.txt,-2.8776798428732966
1,386,www.icj.jursoc.unlp.edu.ar.txt,-2.877703465104514
1,387,fisica.mdp.edu.ar.txt,-2.877823320375937
1,388,www.cesc.unsam.edu.ar.txt,-2.8779433500995104
1,389,int05.txt,-2.878095373265952
1,390,bibliocentral.uncoma.edu.ar.txt,-2.8783127721730604
1,391,licitaciones.unsl.edu.ar.txt,-2.8795299197412456
1,392,www.ced.unsam.edu.ar.txt,-2.880469536000218
1,393,www.cel.unsam.edu.ar.txt,-2.881102526054935
1,394,auvr.uncoma.edu.ar.txt,-2.8827026179243416
1,395,int01.txt,-2.8830028330341104
1,396,correspondencia.uncoma.edu.ar.txt,-2.8834988271552073
1,397,www.proyectosextension.unr.edu.ar.txt,-2.883860648884402
1,398,fundacion.unsl.edu.ar.txt,-2.8839877254687365
1,399,www.ciedal.unsam.edu.ar.txt,-2.884147870107663
1,400,empleos.kennedy.edu.ar.txt,-2.8849645675488396
1,401,agora.unnoba.edu.ar.txt,-2.885164228093937
1,402,biblioteca.unnoba.edu.ar.txt,-2.885636209512414
1,403,essa.uncoma.edu.ar.txt,-2.886174960491634
1,404,www.analisis1.unlu.edu.ar.txt,-2.8867819164409627
1,405,pasantias.ufasta.edu.ar.txt,-2.8870389001857597
1,406,sal06.txt,-2.8870800990242658
1,407,www.ing.unlp.edu.ar.txt,-2.88757361837325
1,408,www.arte.unicen.edu.ar.txt,-2.8888193977518943
1,409,ibone.unne.edu.ar.txt,-2.8888889755418696
1,410,sal04.txt,-2.888996446717749
1,411,dngusisco.siu.edu.ar.txt,-2.8892772631263655
1,412,int03.txt,-2.8898816373438616
1,413,empleos.uda.edu.ar.txt,-2.8907785660079477
1,414,ifimat.exa.unicen.edu.ar.txt,-2.8910699583572548
1,415,arg03.txt,-2.891599540849368
1,416,www.hort.unlu.edu.ar.txt,-2.892400089988329
1,417,asyt.fcm.unr.edu.ar.txt,-2.8930298247607382
1,418,sisinfo.unrc.edu.ar.txt,-2.8937430000875564
1,419,www.tyr.unlu.edu.ar.txt,-2.8945695521277246
